,Follower ID,name,username,bio,location,URL,created_at,Following,Followers,profile image url
104,1045351238433476609,funnytweettv,D1000Saver,Exciting,,,2018-09-27 16:35:31+00:00,569,92,https://pbs.twimg.com/profile_images/1045351384823083008/rQPTPhPN_normal.jpg
105,844114254584315907,Ifonlaja Oluwadamilola,Xclusivedahmee3,Coach • Digital Marketing Expert • I tweet about Sales and Marketing • Affiliate Master,"Lagos, Nigeria",https://t.co/wvI8myZBrz,2017-03-21 09:11:35+00:00,613,474,https://pbs.twimg.com/profile_images/1440258017753067522/JGSVdDPZ_normal.jpg
106,1318769890304679942,OMA,Michael10423392,social,,,2020-10-21 04:23:54+00:00,237,49,https://pbs.twimg.com/profile_images/1327018443674161152/IuCU1_Hl_normal.jpg
107,1278453043080695812,ICONBELLE,DesmondVictor18,"No cap🧢
on God🙏🏾*Man united fan**
Dealers of all kinds of building material🛁🛀🏾🚿🚽 { plumbing fittings } Bring business nd deals am avail 24/7 09079763292","Onitsha Anambra, Nigeria",,2020-07-01 22:19:08+00:00,245,255,https://pbs.twimg.com/profile_images/1433922670257532929/MrSShruk_normal.jpg
108,133455604,ThreeAM 🔴,ThreeAM,,,,2010-04-15 21:08:29+00:00,418,65,https://pbs.twimg.com/profile_images/1484994066169401349/G-vuuWeM_normal.jpg
109,1432307191856476177,Kamel Bourourou,D4rkshop,"^_^ Only God Can Stop Us ^_^
Spamming Tools - Spamming Service - Fresh Office 365 Box Logs - Bank Logs Full Info - Sender & Smtp Inbox 100% Guaranteed",Indonesia,https://t.co/T61W8jj6lL,2021-08-30 11:40:26+00:00,573,76,https://pbs.twimg.com/profile_images/1432309677392596994/kBPgwt6O_normal.jpg
110,1253657683548233729,Eyen_Ima🤍,willz_nelson,Mentally attractive,"Uyo, Nigeria",,2020-04-24 12:11:18+00:00,495,139,https://pbs.twimg.com/profile_images/1488456073958895616/YoDIaI9Z_normal.jpg
111,878601282751275008,Adeleke Tobiloba,Tobalex09,"Sportsman, footballer to be precise. Biochemist as a profession.
Music lover...
I FFbk.",Nigeria,,2017-06-24 13:10:44+00:00,876,114,https://pbs.twimg.com/profile_images/1504236256963792901/tqgRFJZW_normal.jpg
112,1430831089761783809,PAUL,PAUL06560063,,,,2021-08-26 09:55:03+00:00,34,14,https://pbs.twimg.com/profile_images/1502989347410391040/rstiRP1O_normal.jpg
113,2678768918,Rocket Vodka from 100% Apples 🇵🇱❤️🇺🇦,rocketvodka,Follow us for #peakmoments and #rocketlist inspiration. Vodka from 100% apples. Handcrafted in California. #glutenfree 21+ only #alwaysaprès 🇵🇱🇳🇴🇺🇸🍏🍎🚀,"California, USA",https://t.co/reTa72ttZM,2014-07-25 05:13:05+00:00,43679,56957,https://pbs.twimg.com/profile_images/597941306757750784/gMKCk1YW_normal.png
114,1316000066818265088,MayorDaSkillZ,mayor_skill,My life isn't as hard as u think 🤔.... Never be brutal,,,2020-10-13 12:57:37+00:00,1069,499,https://pbs.twimg.com/profile_images/1435238361518813184/bk2Z_RT8_normal.jpg
115,1417799750095622150,Mikepaul Sochinedu Okafor,ammikepauls,"Co-founder @contentspaxe
Philosopher
Musician
Digital creator/ Content creator",,,2021-07-21 10:53:06+00:00,3332,715,https://pbs.twimg.com/profile_images/1453332773465378818/RsUrPE_j_normal.jpg
116,4838849792,milestone3x,Milestone3x,just vibes and inshallah,Somewhere wild,,2016-01-31 07:42:24+00:00,1603,1294,https://pbs.twimg.com/profile_images/1192131112220479488/YYHuFOzv_normal.jpg
117,575738117,Star face 🌟🚀,mykelsky1,"SINGER , SONGWRITER",Nigeria,https://t.co/jf2ZjRQQPr,2012-05-09 22:53:48+00:00,2878,2093,https://pbs.twimg.com/profile_images/1517748121576652803/7zR5Zaes_normal.jpg
118,1189773326287286272,Michael💫,M_igwilo,let love lead,Nigeria,,2019-10-31 05:17:35+00:00,1085,1057,https://pbs.twimg.com/profile_images/1300523657974906880/hgk2HGN4_normal.jpg
119,1230818704168038401,Mz Independent ❤🌓,mz_setad,Conquering the world,,,2020-02-21 11:37:18+00:00,918,161,https://pbs.twimg.com/profile_images/1424518665651867658/ZoZ3z65X_normal.jpg
120,1303611127830589440,OUTSIDER🦍,Alfred_Morris10,introvert. F. C. BARCELONA fan⚽ An outsider🦍. Vvd/R.Araujo Jr.. Down for the convo.,"Lagos, Nigeria",,2020-09-09 08:28:20+00:00,474,242,https://pbs.twimg.com/profile_images/1495406171146051587/rv8kNKHn_normal.jpg
121,1277761659864522753,console dot log debugger,NnajioforEmma10,"Blah Blah Blah... | Building the buggiest React component library :).
Check out my hubby app : https://t.co/Rpuk7s52uZ","Abuja, Nigeria",https://t.co/QqeCM8tWHj,2020-06-30 00:31:52+00:00,196,100,https://pbs.twimg.com/profile_images/1434976274586480641/1O240s9S_normal.jpg
122,1399099777296613376,WatchCrypto,watchcrypto110,"#bitcoin
🌐Official Website Page
⬆️More than 6000 altcoins, 
💰Live Price 
📈Chart 
⚡️Simple infos!",,https://t.co/NlsgLjnvEu,2021-05-30 20:26:10+00:00,1517,274,https://pbs.twimg.com/profile_images/1408851246740656131/XOsla0uE_normal.jpg
123,1222116789640925184,whyte_110,110Whyte,adedunwonaredapo@Gmail.com,"Ondo, Nigeria",,2020-01-28 11:18:56+00:00,1318,245,https://pbs.twimg.com/profile_images/1315946554948235269/NX0nxM_0_normal.jpg
124,728517270511587329,Joseph Olanrewaju Bidemi Adekunle,Larry_Joe87,Nothing dries sooner than tears,Lagos Nigeria,,2016-05-06 09:30:27+00:00,2282,192,https://pbs.twimg.com/profile_images/1531143290359365632/HGSFpEI7_normal.jpg
125,303035340,United Way! 🌈🕯,OlaSunShine_,JogsFamily. #SunshineFootwear WhatsApp:09077111601 IG:@sunshinefw01 handmade shoes. VBank: 1000810618,"Lagos, Nigeria",,2011-05-22 05:58:39+00:00,687,586,https://pbs.twimg.com/profile_images/1528810122931232768/ONUPYQOx_normal.jpg
126,1257991000938725377,Sultry²²²,Sultry81393125,One day at a time💋💞,,,2020-05-06 11:10:39+00:00,147,12,https://pbs.twimg.com/profile_images/1399092368322830338/f2L8x1oH_normal.jpg
127,1668582553,Dawodu .O,success_imprint,Development | Security | Operations,Global,https://t.co/i1N3gpxVuJ,2013-08-13 19:13:02+00:00,4989,2818,https://pbs.twimg.com/profile_images/1325361382922051584/QFfNAej0_normal.jpg
128,263161179,onírúngbòn yéúké,damilareskete,"give to Caesar, that which belongs to Caesar...",,,2011-03-09 14:20:31+00:00,407,66,https://pbs.twimg.com/profile_images/1523673108628094977/RBnxX-Kf_normal.jpg
129,1342864661599891457,FBI😎,Freeezeiam_FBI,"CEO finest dentition 😁
Port Harcourt adopted Daughter
Balogun's 1st","Port Harcourt, Nigeria",,2020-12-26 16:08:04+00:00,1537,444,https://pbs.twimg.com/profile_images/1385259514937712641/3uGV0uqL_normal.jpg
130,1145177407,CryptoProductive 🚀🚀🚀💎,___productive,"Crypto enthusiast | low cap Gem hunter |

#CRO #CrogeArmy | @CrogeCoin | @CrokiCoin",Block chain,,2013-02-03 13:27:10+00:00,4654,3622,https://pbs.twimg.com/profile_images/1530883078901714945/Ce-j29Yk_normal.jpg
131,1355683246848290915,Dessyfresh,dessyfr3sh,𝕀 𝕓𝕚𝕣𝕕 🦅,,https://t.co/Rhw1rRsSgu,2021-01-31 01:04:37+00:00,457,52,https://pbs.twimg.com/profile_images/1355754704115036160/qWw03U0c_normal.jpg
132,1307687227074457601,Huzaifah Tarix,TarixHuzaifah,,,,2020-09-20 14:25:30+00:00,872,201,https://pbs.twimg.com/profile_images/1406157438814932995/MpwXTpvJ_normal.jpg
133,989234511362879488,Chlorpheniramine #EndSARS 🇳🇬,VictorIsrael_,|To| |Be| |Human| |Is| |Beautiful| |Pharmacist|,"Port Harcourt, Nigeria",,2018-04-25 20:07:41+00:00,46974,82425,https://pbs.twimg.com/profile_images/1288424638360559618/79d8EDSA_normal.jpg
134,1002285392635334657,Meneé 10,UnusualRed,"Sociologist 👨🏾‍🎓 ×  Ui/Ux designer 👨🏾‍💻  × 
Music 🎧 ×   Man Utd ⚽",Uyo,,2018-05-31 20:27:13+00:00,6861,6933,https://pbs.twimg.com/profile_images/1462445723237163015/4AwQsg2J_normal.jpg
135,1351120725046931461,Sharon,Sharon73304897,thank God almighty,,,2021-01-18 10:54:39+00:00,24,4,https://pbs.twimg.com/profile_images/1351121052500373505/w2wexoRY_normal.jpg
136,1399196744173473792,Covenant Winners,CovenantWinners,,,,2021-05-31 02:51:37+00:00,57,4,https://pbs.twimg.com/profile_images/1399197640059981830/WX0WIitH_normal.jpg
137,1396611737202331652,Smallie,Smallie98271534,Hustle for  better days ahead,Nigeria,,2021-05-23 23:39:39+00:00,85,14,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
138,1397955075084062726,Nancy Solomon,NancySo34467346,Nothing much I’m just here to looking Around,,,2021-05-27 16:37:56+00:00,28,9,https://pbs.twimg.com/profile_images/1495736322673287173/FGvFIM7D_normal.jpg
139,911883308,Gideon Lashly,GideonLashly,,,,2012-10-29 06:44:25+00:00,3276,188,https://pbs.twimg.com/profile_images/344513261573312241/143341b7923751834364196538c2256b_normal.jpeg
140,1329173365781897219,Abubakar Muhammad,abu_cirdeeq,#First Thangz First #Team Islam #Team DIQSAA #DIQSAA #Slow buh Sure #ALIVE AND KICKIN ALONE WIF MAH TOTZ OLUW is INVOLVED,"Minna,Nigeria",,2020-11-18 21:23:58+00:00,145,45,https://pbs.twimg.com/profile_images/1329373921339187204/5fTyYlKi_normal.jpg
141,3309733731,Tony Odinkim,Odinkim23,God knows what we need,London ,,2015-06-05 20:49:13+00:00,1868,534,https://pbs.twimg.com/profile_images/1518608531079024640/XUg6IrXm_normal.jpg
142,1331191363816321025,CHAMPIONS OF THE WORLD 🏆,kraizyPaul,"Radio host 📻 music freak 🎶 ,chelsea blood🌴🌴🦇 🦇 @kraizeepaul fmr acct",,,2020-11-24 11:02:41+00:00,265,305,https://pbs.twimg.com/profile_images/1391852478451302401/6RshRbTa_normal.jpg
143,1354418711197843460,Broda Jimmy,JimmyThadd1,"🏁Ex-Nigerian🏁
🔴Man United Senator🔴
🍲Beans lover🍲",,,2021-01-27 13:19:30+00:00,467,63,https://pbs.twimg.com/profile_images/1379202848949465090/0rS_ozVu_normal.jpg
144,763085492862713857,6ame_On,Timmy_deey,IoT developer |Thinker| Strategy |Car lover🏎|Programmer💻| Music🎶 | Banking|Insurance| Humor |Friendly|Politics|Network Engineer 👨‍💻 | Born 🤴 🦁,Somewhere on earth,,2016-08-09 18:52:14+00:00,1979,720,https://pbs.twimg.com/profile_images/1339842542662238209/qaJsI8S4_normal.jpg
145,1204166936982102016,Emonoki,emonoki,,,,2019-12-09 22:32:35+00:00,75,23,https://pbs.twimg.com/profile_images/1253764097486839811/FCDiDQqb_normal.jpg
146,1289952150014119938,ODOGWU FAME,ODOGWUFAME,"Classical Boyfriend,Great personality and An Entertainment Guru",,,2020-08-02 15:52:23+00:00,515,419,https://pbs.twimg.com/profile_images/1325747756074405890/7TAoTkLK_normal.jpg
147,1251671629,Benedict,tallest_Brother,Man utd. Impossible is Nothing,"Lagos, Nigeria",,2013-03-08 12:56:36+00:00,518,284,https://pbs.twimg.com/profile_images/1444755042070790149/GolrL3S__normal.jpg
148,799157517246988288,FineBoyAnonymous😉🇳🇬,chelseaDorime,Hustler🤓| Trouble maker | social scientist | Website Developer| @chelseafc @spongebob @Eminem,Blockchain,,2016-11-17 07:49:34+00:00,267,141,https://pbs.twimg.com/profile_images/1489955088714108932/RlksrgYl_normal.jpg
149,1307040824522354688,Sultan,_sultan_salihu,🇳🇬,"London, England",,2020-09-18 19:36:42+00:00,226,97,https://pbs.twimg.com/profile_images/1507675979321430016/TkRa1P77_normal.jpg
150,1034605743188664321,Abdullahi Bako,iammekudibako,On God I Off Cap 🧢,"Donga, Nigeria",,2018-08-29 00:56:46+00:00,1853,1665,https://pbs.twimg.com/profile_images/1183643575915044865/CRF9feDP_normal.jpg
151,1391233233677914117,Jude Myke,jude_myke,"An Evangelist // Gospel Recording Minister
Its Kingdom duty and Reaching out to all Human Race and Colour.

For Bookings 
https://t.co/xv4csJSiEp
07042824477","Port Harcourt, Nigeria",https://t.co/QPyellmjWw,2021-05-09 03:27:18+00:00,35,7,https://pbs.twimg.com/profile_images/1393748250986008578/Njz2Mqx4_normal.jpg
152,1136889294189137920,Blessed Uche Best,BlessedUcheBes2,"Am business men I deal in all kinds of Japanese motor spare parts such as Toyota, Nissan and Honda,, for more information, :contact my manage on:07068570593",Nigeria,,2019-06-07 06:55:04+00:00,286,62,https://pbs.twimg.com/profile_images/1307784058391461894/QYgJQTWH_normal.jpg
153,1152689718456455168,😒😐👀,pricelessnetta,Lawyer//Realtor//Yummy Cook//Humanist,wherever I need to be 🚶,,2019-07-20 21:20:19+00:00,4407,5456,https://pbs.twimg.com/profile_images/1530923321776295938/ByJSVwDk_normal.jpg
154,1386394932714393600,Rebecca attorney,Patrici11489919,INVEST WITH US NOW........AND...... GET PAID...... BACK.....IN...... LESS...THEN.. 1HOUR......DM..... FOR... MORE.... INFORMATION,"Abuja, Nigeria",https://t.co/XYLYCbgndU,2021-04-25 19:01:39+00:00,2816,261,https://pbs.twimg.com/profile_images/1390744978700312585/_Eb2LTh__normal.jpg
155,956839432006590465,agápi pearl,agapipearl,Dreams don't work unless you do.,where the money at📍,,2018-01-26 10:41:12+00:00,371,41,https://pbs.twimg.com/profile_images/1387102230898221060/Pbgq90sJ_normal.jpg
156,1301468697924640769,MareyK,MareyK2,👸,,,2020-09-03 10:35:12+00:00,74,21,https://pbs.twimg.com/profile_images/1301469459631276037/j8pkpq47_normal.jpg
157,1315337324285263872,Olayemi faith,Olayemifaith7,"Fun to be with...
I am born to win.
International newscaster🙌💃🗣🙅",Lagos ,,2020-10-11 17:03:59+00:00,1314,232,https://pbs.twimg.com/profile_images/1448806869036720128/-Z6zP5IV_normal.jpg
158,717400515,Adams oba,Obacrownz,,,,2013-10-16 10:40:00+00:00,565,40,https://pbs.twimg.com/profile_images/1193164142330429440/GqWEzMsZ_normal.jpg
159,1333443570032910340,Designbabe♥️♥️,Designforlove1,"Lover of God
UI/UX DESIGNER 
https://t.co/LP4cMGhT3u",,,2020-11-30 16:11:49+00:00,815,255,https://pbs.twimg.com/profile_images/1498955703079378944/PQaFZ9Cg_normal.jpg
160,1318903218093645826,Prince Akpabio,PrinceAkpabio5,"Genius ✌️✌️✌️ 
||ManchesterUnited|| ❤️❤️❤️","Akwa Ibom, Nigeria",,2020-10-21 13:13:44+00:00,1014,323,https://pbs.twimg.com/profile_images/1319171528425091073/4bGZusfa_normal.jpg
161,354736078,Ibrahim Ola' Quadri,ieniobanke,A Polymath| Enthusiast|Educationists| Biochemist| youth advocate| Realist|Humanitarian|MBA|AL QIBAD| ABEAM,Nigeria,https://t.co/1n0HXHMbin,2011-08-14 06:20:12+00:00,635,309,https://pbs.twimg.com/profile_images/1507424798040858628/6Fvux5x1_normal.jpg
162,1246751443387928577,Damilola,adekiitan_dee,"A counselor|| Entrepreneur|| Jewelry and Adire(Kampala) Vendor|| Humanitarian||3080||12:10:21

lydiadeji@gmail.com","Osogbo, Nigeria",,2020-04-05 10:48:43+00:00,143,26,https://pbs.twimg.com/profile_images/1382019821538324485/a4NB_VU8_normal.jpg
163,724263253430403074,#OurFavOnlineGeographer,TimiDgeographer,TRANSPARENCY 📉 JACK OF ALL TRADE  | 📊 ENTREPRENEUR 🗺 WORLD TRAVELER | 📍🇳🇬🇧🇫🇬🇭🇹🇬🇰🇪🇧🇯 | 💶 FINANCIAL FREEDOM  |,🇨🇦/🇳🇬,,2016-04-24 15:46:30+00:00,407,209,https://pbs.twimg.com/profile_images/1381235733155962881/fxRIMDRR_normal.jpg
164,1350994694394835022,Simi,ESimige,DAUGHTER OF ZION🔥| Writer | Budding lawyer | Fashion designer |Product design intern | Very rich in complexion | Living simply and elegantly......,Cloud 9,,2021-01-18 02:34:44+00:00,74,19,https://pbs.twimg.com/profile_images/1503644900566392838/yTItQaNa_normal.jpg
165,2865040147,Olori Blessing,olori_blessing,"30BG ❤ Edo❤

#LoveLiveLife🤗",Osogbo,,2014-10-19 13:13:31+00:00,19075,20072,https://pbs.twimg.com/profile_images/1498600091619401731/DMLP-1T7_normal.jpg
166,2772581921,femi emmanuel,phemmzy69,pls kindly add up dis bbm pin 7FFBCBA0....,lagos,https://t.co/hxgMATpOQY,2014-09-16 19:16:12+00:00,4133,314,https://pbs.twimg.com/profile_images/1378897508752093185/MNhtgDwG_normal.jpg
167,1160235953564323840,Ojewole Deborah 🇬🇧🇬🇧,Debby__OJ,I'm a Designer💃💃💃 Follow back. IG: Debby__OJ 😊Wizkid😚,Somewhere,https://t.co/5dQSqkas57,2019-08-10 17:06:22+00:00,8266,8293,https://pbs.twimg.com/profile_images/1458126974161985543/jYoajJJy_normal.jpg
168,982188230828163073,Oluwatosinmile Paul,Oluwatosinmile_,,Nigeria,,2018-04-06 09:28:17+00:00,238,52,https://pbs.twimg.com/profile_images/1531214641589800960/NHMdSIxk_normal.jpg
169,176457546,Adeyemi Dave,_adeyemi__,Everything you've ever wanted is on the other side of fear,"Ibadan, Nigeria",,2010-08-09 15:58:22+00:00,678,685,https://pbs.twimg.com/profile_images/1418439405971415046/9NXN0FYM_normal.jpg
170,1388867640530194433,Austine,Austine77313646,more of a simple personnel,,,2021-05-02 14:47:25+00:00,43,5,https://pbs.twimg.com/profile_images/1388868195449192451/W0INNqMy_normal.jpg
171,1262361444068327424,Ajayi Elijah,wollyhydrogen,"Am a bonafide students of federal university Oye Ekiti ,in the department of library and information science","Oye, Nigeria",,2020-05-18 12:37:01+00:00,2808,1235,https://pbs.twimg.com/profile_images/1484583622237687809/FeMJYN_I_normal.jpg
172,1204336168877383682,Big_Mike,Meye_Sunyani,Opinions dont define your reality. #Libra⚖️/#Epl/#chelseatheblues/#Bundesliga/#NBA/#hiphop/#trapmusic/#Foodie/#Mmemberville,Accra,,2019-12-10 09:45:09+00:00,252,105,https://pbs.twimg.com/profile_images/1206289269335248899/lC3njV6I_normal.jpg
173,1216137197595910151,👁MOH__________JAY👁,JayPyrites,"“Graphic Designer”,  “Sociologist”………….contact me Jaypyrites@gmail.com “Live A Life You’d Be Proud To Reminisce Back On”","Abuja, Nigeria",,2020-01-11 23:18:10+00:00,3063,2248,https://pbs.twimg.com/profile_images/1407872884270256128/6I1LvD6v_normal.jpg
174,1285659527174553601,Na God dey help Mumu,_deathrow7,,,,2020-07-21 19:35:04+00:00,117,66,https://pbs.twimg.com/profile_images/1285659663363710976/SfI5q4sp_normal.jpg
175,871835400226189312,Michael Earnest,HeirOfMikaelson,Get On Your Shit. Stay On Your Shit. Stay Out Of Shit And Don't Tell People Shit.👌💯,"Lagos, Nigeria",,2017-06-05 21:05:32+00:00,1314,627,https://pbs.twimg.com/profile_images/1346009510478041088/eTv5LIXj_normal.jpg
176,1382685467334819842,Oluwatobi,Oluwato21753433,Well principled,,,2021-04-15 13:21:56+00:00,167,10,https://pbs.twimg.com/profile_images/1382686105888292873/rSTuF-OY_normal.jpg
177,939267485722923009,phoenix 🦅,phoenixDalpha,Ambitious|Simple|friendly|Humanity|Alumnus-Unilorin|Statistician|Fun lover||football lover|Manchester united fan|Loves women|Die hard Cristiano Ronaldo fan|,"Lagos, Nigeria",,2017-12-08 22:56:34+00:00,679,398,https://pbs.twimg.com/profile_images/1526937839119831041/Jx38yFF-_normal.jpg
178,1239569570031185921,Ofonime,Ofonime30499108,"Don't stress, it would be okay",,,2020-03-16 15:10:01+00:00,500,218,https://pbs.twimg.com/profile_images/1515430358451429376/LUWMKZ2k_normal.jpg
179,510183110,Promzy,Promzy_Nelly,Unequivocally Sagacious..,Globe 🌎,,2012-03-01 12:43:52+00:00,2015,2883,https://pbs.twimg.com/profile_images/1521204081930481666/fN2bfFvP_normal.jpg
180,837929121183322112,Ty4Burna,Burnasfan,Freethinker👉🏼OUTSIDER🦍🦍,,,2017-03-04 07:34:05+00:00,1578,1756,https://pbs.twimg.com/profile_images/1402959971776614405/AKMn1qkn_normal.jpg
181,1179345043481677825,MAXWELL PROPERTIES,osundoja09,"university of Ilorin, MBA lead City University #ARSENAL","Lagos, Nigeria",,2019-10-02 10:39:17+00:00,2427,328,https://pbs.twimg.com/profile_images/1364696951434969098/ZDPrSIs7_normal.jpg
182,1382611258323652612,Anthony Patricia Asuquo,Anthony16048229,"God first 
Funny and love making friends",,,2021-04-15 08:26:47+00:00,27,12,https://pbs.twimg.com/profile_images/1389888619620585472/L4OubBc6_normal.jpg
183,1382031285682647040,Hunkle Dee,David63865708,Tall - Intelligent - Music - Foodie - Social & More,,,2021-04-13 18:02:08+00:00,233,26,https://pbs.twimg.com/profile_images/1382031790366412807/XRQSja6Y_normal.jpg
184,913165042274709504,Empire,juh_won,"Call of duty player• Empire_ •Don't be led by your prb,be led by your dreams• #cfc💙•30BG•Cr7",Planet earth,,2017-09-27 22:14:46+00:00,638,644,https://pbs.twimg.com/profile_images/1494025011287543811/4H-zJ3w7_normal.jpg
185,798843037258432512,Nsikan,DrSlice01,Tech | Finance | Management.,CBQ | LOS | QUO,,2016-11-16 10:59:56+00:00,4204,3013,https://pbs.twimg.com/profile_images/1522658830152257536/aZqS6Lig_normal.jpg
186,1292172199349100546,Aron lemar,lemar_aron,| traveler ✈️ 🌎 | lavish spender 🤑 | forex and crypto enthusiast 📈 |soccer lover ⚽️ | software Engineer and developer advocate 💻 | 🇺🇸🇲🇾 🇬🇧 |,United Arab Emirates,https://t.co/Q74zBfVY14,2020-08-08 18:54:16+00:00,97,56,https://pbs.twimg.com/profile_images/1394222438473420804/KWGNiVDD_normal.jpg
187,962495474837147654,Mario😈,Rajurastokii,♑️ |Chelsea💙,Cloud 9,,2018-02-11 01:16:18+00:00,1416,1530,https://pbs.twimg.com/profile_images/1527057956184932352/m9j_JV0-_normal.jpg
188,377444494,Abayomi Lawal #CFC💙🏆,UsherRaymon1,"I'm a Professional Stacker Machine Operator👷|
Performing Artist|
Entertainer|
Chelsea FC💙| Peace Ambassador| lawalabdulrahmon@gmail.com",Earth ,https://t.co/24oRKoaOLs,2011-09-21 15:53:08+00:00,3932,1827,https://pbs.twimg.com/profile_images/1444290129443659780/P2VFWZhP_normal.jpg
189,1315756604290146304,Stephen 📀✨,gaiines__,"Human | Game Freak | Music Lover | Dancer | Art Lover | Pisces ♓

OVO | 30BG  ❤️🇳🇬",Space ,https://t.co/yYNbpsvJnl,2020-10-12 20:52:06+00:00,434,104,https://pbs.twimg.com/profile_images/1381306546525716481/TChx3PCp_normal.jpg
190,2283253624,Fej,fejy_fej,Sociologist | Free thinker |Arsenal fan|Foodie | Health is wealth | Hard work beats talent when talent doesn’t work hard | God is the Greatest!,Nigeria,,2014-01-15 07:53:23+00:00,172,93,https://pbs.twimg.com/profile_images/1394081929247535105/LVY6FlUB_normal.jpg
191,1368847466171232258,ABM,hau_mmo,"#crypto #mmo 
I will follow back",,,2021-03-08 08:54:07+00:00,630,351,https://pbs.twimg.com/profile_images/1482954423299350529/-b7LGPJ8_normal.jpg
192,1247202537549320195,Mighty Jags,Jagsmani1,"@jagsmani1™️ 
 Original Igbo boy don't give fuck to shit🔫
Spell me♥️💰
Jags_vibes💎
Follow up @jagsmani.instagram
🎶🎶💎💰",Cotonou,https://t.co/0Y1rBtDSnM,2020-04-06 16:40:56+00:00,1181,200,https://pbs.twimg.com/profile_images/1384125849482371073/XYpf1so2_normal.jpg
193,1237025141210693633,Tola festus,festus_tola,optimism,,,2020-03-09 14:39:25+00:00,1369,300,https://pbs.twimg.com/profile_images/1366420442559479810/OYFaJnt2_normal.jpg
194,1279391675673194498,Milla,MARYAMFROMABK,Easy going person* a baker and I sell planks too…I love life and I am an optimist #team Gemini #,,,2020-07-04 12:29:00+00:00,767,298,https://pbs.twimg.com/profile_images/1512487596974346241/tZ4xRcoS_normal.jpg
195,1315930205928726530,Elega Olami,El_ega_olami,An entrepreneur,,,2020-10-13 08:20:09+00:00,539,86,https://pbs.twimg.com/profile_images/1346984954148777984/8RGa3BYk_normal.jpg
196,1179114805594132485,The ☃nowman,iam_thesnowman,DM FOR ADS & PROMOTIONS🗣️🗣️///📈📉///BSC IN PUNS & DARK HUMOUR 🃏// Relatable Tweets🐣,"Lagos, Nigeria",https://t.co/hSSfpljk4j,2019-10-01 19:24:22+00:00,9419,17998,https://pbs.twimg.com/profile_images/1505122592629436418/QPOe-IXh_normal.jpg
197,1570031810,𝕂𝕀ℕ𝔾 𝔸𝕃𝔼𝕏,kingalexmm,I Buy And Sell Both Foreign and Naija Used Cars At Affordable Rates ✌🏻DEALER @Urbangearsautos,lasgidi ,,2013-07-05 08:22:39+00:00,1460,682,https://pbs.twimg.com/profile_images/1398595443622350848/Nmewt8O2_normal.jpg
198,1179157716817854466,Macqueen,Macqueenamara2,Not ur regular 👑👑,,,2019-10-01 22:15:31+00:00,431,367,https://pbs.twimg.com/profile_images/1334594703744970752/SGQ-Mc0U_normal.jpg
199,1214527620932657153,Rebelliou$,feranmi_idowu,God abeg,God's mind,https://t.co/Fcc0hbPo5f,2020-01-07 12:42:25+00:00,1270,1460,https://pbs.twimg.com/profile_images/1482115471835078661/DvWMo_pY_normal.jpg
200,1136687222919507968,𝐬𝐨𝐥𝐢𝐭𝐚𝐫𝐲 𝐟𝐨𝐱🦊,thisisvta,nigerian artiste | songwriter,,https://t.co/tihnchDUL5,2019-06-06 17:32:07+00:00,233,299,https://pbs.twimg.com/profile_images/1421286721711448068/PnB-eJ2G_normal.jpg
201,1035297508388466691,Opal🧸,Ayor_mideh,"Introverti extraverti? Je ne sais pas, mais je ne sors pas, un amoureux de la nourriture, je cuisine pour le plaisir. PS ; Ne me dm pas. je ne sors pas.","Lagos, Nigeria",,2018-08-30 22:45:35+00:00,1705,2119,https://pbs.twimg.com/profile_images/1444175622562099203/r7p5bhTd_normal.jpg
202,1237630402438758401,Mayowa,ma_yowa1,❤️,Ogun state,,2020-03-11 06:44:42+00:00,501,335,https://pbs.twimg.com/profile_images/1438959330909425669/do7L-gH6_normal.jpg
203,1158692910726094851,๔คשเ๔,Cay4ord,🂮🎮Can't Stop Won't Stop🎮🂡, 🌍,,2019-08-06 10:54:52+00:00,1220,1168,https://pbs.twimg.com/profile_images/1512064702074875916/kGHyl4KT_normal.jpg
204,1051867344929259520,Panda Dior🇬🇭 🐼,PvndaBoy_,"Thank God For Everything 

Without Him I'm Nothing 

Live To Take Over 

God's Plan 🌹","Accra, Ghana",,2018-10-15 16:08:12+00:00,3807,3539,https://pbs.twimg.com/profile_images/1376178457529491458/wCdMrB7__normal.jpg
205,713374386007457792,JMD,jacob_dolapo,"Nigerian based Visual Artist, Excellent Event Photographer 📸 | Cinematographer. CEO: JMDStudios IG: @jacobdolapo
 | Chelsea FC / Pisces",Around the World ,,2016-03-25 14:38:02+00:00,3394,2789,https://pbs.twimg.com/profile_images/1523757318327914497/ixxZb9nf_normal.jpg
206,1243697988503056384,Sleeky,sleeky_xx,God’s Child.#30BG🇳🇬🌍 Arsenal FC.                       spread positivity ❤️,Davido house,,2020-03-28 00:34:57+00:00,724,827,https://pbs.twimg.com/profile_images/1477495794525773824/vWuR7dZq_normal.jpg
207,1343536255607386112,Adedimeji 🇳🇬🌟✨,Adedimeji409,,Lagos Nigeria,https://t.co/UF2G7N30T8,2020-12-28 12:36:47+00:00,221,102,https://pbs.twimg.com/profile_images/1355519135015440386/_oNR9SNm_normal.jpg
208,765210120519376896,prettyj,IF_u_nANYA,Be grateful 💞💞💞💞💞💞💞,Nigeria,,2016-08-15 15:34:44+00:00,3842,1027,https://pbs.twimg.com/profile_images/1319447386410917889/9hqPf8zO_normal.jpg
